Ã¯Â»Â¿userName,content,at,score
azhART AF,"['sinyal', 'penuh', 'data', 'seluler', 'lelet', 'banget', 'kencang', 'banget']",11/01/2024 14:16,0
Rawing varespa,['bagus'],16/01/2024 01:02,1
Abdullah Luthfi 'Azzam,"['coba', 'untuk', 'im3', 'tambah', 'kouta', 'game', 'ml']",20/01/2024 15:08,0
Angga 93,"['ajar', 'mu', 'ajar', 'bangkrut', 'pakai', 'internet', 'make', 'im3jaringan', 'internet', 'ajar', 'tidak', 'ubah']",16/01/2024 09:40,0
Ahmad Hasib,['bagus'],15/01/2024 03:35,1
Zerfianda Ulinnuha,[],10/01/2024 22:41,1
rudi harianto,"['kualitas', 'jelek']",26/01/2024 13:38,0
Farel Dimitrio,"['paket', 'mahal', 'sinyal', 'sulit', 'maju', 'mending', 'apus', 'kartu', 'cepat', 'kaya', 'paket', 'mahal', 'sinyal', 'sulit', 'bangkrut', 'cuan']",12/01/2024 15:00,0
Muhammad Lathif ramadhani,"['kuota', 'jelek', 'ganggu', 'tidak', 'work', 'it']",30/01/2024 22:45,0
Keisya Nur Azizah,"['iya', 'kadang', 'tidak', 'bukaa', 'coba', 'ulang', 'benerin', 'lagiiii', 'woiii', 'lahhh', 'paket']",26/01/2024 13:44,0
Yandex Vpn,"['alami', 'ganggu', 'jaring', 'internet', 'jaring', 'hilang', 'cepat', 'jaring', 'turun']",31/01/2024 12:31,0
AKUSARA _2ND,"['masak', 'hujan', 'sinyal', 'ancurperbaiki']",26/01/2024 13:20,0
Rini Merry Kezia (Merry kezia),"['copot', 'aplikasi', 'im3nya', 'ttp', 'tidak', 'login', 'iya', 'tidak', 'pakai', 'aplikasi']",26/01/2024 01:51,0
Fuad Mazbrow,"['nyesek', 'paket', 'nya']",24/01/2024 05:54,0
Gilang Pratama,"['sinyal', 'jelek', 'banget']",20/01/2024 22:02,0
Tigaserangkai,['bagus'],15/01/2024 07:44,1
Paso Gilar,"['buruk', 'sekale', 'proses', 'kuota', 'masuk', 'beli', 'myim3']",16/01/2024 04:05,0
Rahman Rahman,[],20/01/2024 17:52,1
syra,"['beli', 'paket', 'tidak', 'tidak', 'masuk', 'pulsa', 'ttp', 'sedot', 'abisbikin', 'rugiiiii']",15/01/2024 08:01,0
Ahmad Farell,['suka'],22/01/2024 02:48,1
Rijal Ajja,"['bagus', 'cpt', 'akurat']",15/01/2024 08:53,1
moh suto,"['poin', 'hilang', 'iya', '15000', '0']",19/01/2024 02:30,0
Zalfa Aulia,"['baru', 'aplikasi', 'ribet', 'sederhana', 'mudah', 'erti', 'niat', 'beli', 'nomor', 'satu', 'ttep', 'masuk', 'nomor', 'tidak jelas', 'isi', 'nomor', 'tuju', 'ttep', 'masuk', 'nomor']",17/01/2024 18:11,0
unyil pahim,['mhal'],30/01/2024 02:20,0
Bangje 135,"['baru', 'gak', 'jelasss', 'aplikasi', 'ribet', 'copot', 'paksa']",17/01/2024 16:28,0
Bintang Ledy,['ok'],15/01/2024 23:14,1
naufal zhorif,"['beli', 'paket', 'aplikasi', 'tunda', 'proses', 'beli']",11/01/2024 11:03,0
Yani Yuliani,"['kuota', 'lemotloading']",11/01/2024 04:42,0
Nabilah Wati,[],15/01/2024 06:20,1
Tri Novianti,"['ok', 'hmmmmm']",11/01/2024 18:49,1
jodi fals tv,"['paket', 'lumayan', 'jangkau']",27/01/2024 10:20,1
otoy toy,['senang'],12/01/2024 02:52,1
Dedi Jp,"['mantab', 'sinyal', 'josss']",11/01/2024 03:34,1
RIKOO STORE,"['bismillahirrahmanirrahim', 'kuota', 'gratis']",28/01/2024 05:39,1
Akihiko Tsuyoshi,"['kuota', 'jebakhati2', 'beli', 'kuota', 'benar', 'sih', 'murah', 'cek', 'pakai', 'aplikasi', 'tidak', 'kuota', 'pakai', 'beli', 'selisih', '4gb', '1gb', 'dikit', 'real', 'beda', 'kartu', '3', 'real', 'kuota', 'nya', 'depan', 'baik', 'sistem', 'kuota', 'jebak', 'gin']",20/01/2024 09:22,0
Riski Maulana Yusuf,"['sangan', 'bagus', 'kasih', 'kuota', 'gratis', 'tertawa']",28/01/2024 13:44,1
Aufa Haidar,[],25/01/2024 12:52,1
Abdilah Ktg,"['bagus', 'bangettt']",10/01/2024 02:14,1
Zuki Zukiboy,"['sungguh', 'es', 'kan', 'nurul']",27/01/2024 23:48,1
Salman faris,"['kecewa', 'alasannyalihat', 'komentar', 'parahhhh', 'sinyal', 'data', 'nyala', 'tidak', 'koneksi', 'kecewa']",26/01/2024 12:27,0
Sukesih Asih,['ok'],27/01/2024 04:43,1
Abdul Lah,['ok'],30/01/2024 13:54,1
Asep _ahlan,"['indosat', 'memuaskan2024', 'peket', 'data', 'mahal', 'jaring', 'nya', 'turun', 'bikin', 'males', 'aktivitas', 'media', 'guna', 'jaring', 'indosat']",28/01/2024 02:43,0
Agus Tinus,"['im3', 'murah', '100', 'gb', '125000', 'mahal', '200000', 'alih', 'telkomsel']",13/01/2024 11:16,0
Al Kha,"['lelet', 'banget', 'ngentod']",16/01/2024 11:12,0
Sea Bank,"['jaring', 'jelek', 'parah', 'baik']",11/01/2024 11:54,0
Mila Karmila,"['baru', 'tidak', 'pengaruh', 'jaringanmau', 'baru', 'jugajaringan', 'tetep', 'buruk']",20/01/2024 03:30,0
Nurshohib alfaqih,"['baik', 'jaring', 'nya', 'ganggu']",26/01/2024 13:29,0
Subiyatna 123,"['mang', 'ea']",17/01/2024 21:08,1
AGUNG PRASETYO,['bagus'],15/01/2024 06:10,1
Marni Murni,"['of', 'beast']",28/01/2024 14:11,1
Susi Susanti,"['kecewa', 'isi', 'kuota', 'gak', 'adatpi', 'uang', 'shoppe', 'nya', 'ambil', 'tidak', 'komplain', 'keluh', 'suruh', 'nunggu', 'melulu', 'butuh', 'nya', 'gak', 'guna', 'banget', 'isi', 'aplikasi', 'nya']",26/01/2024 12:22,0
Rinata Rinata,"['aplikasi', 'nya', 'manfaat']",15/01/2024 07:51,1
Rendi Marten,"['sdh', '2', 'm3', 'gak', 'pakai', 'internet', 'lambat', 'banget', '4g', 'paket', 'internet', 'jaring', 'nya', 'tidak', 'dukung']",19/01/2024 23:40,0
Andri RH,"['baru', 'tidak', 'login', 'kode', 'otp', 'tidak', 'terima', 'sufah', 'coba']",30/01/2024 12:40,0
Alfa Andrean,"['mylm3', 'tarik']",15/01/2024 03:16,1
Dava Ganteng,[],27/01/2024 02:46,1
Agus Apriyanto,[],16/01/2024 13:18,1
Dea Afifah Ahmad,"['min', 'sistem', 'nya', 'masalah', 'unistal', 'baru', 'tetep', 'masalah', 'selesai', 'iya']",14/01/2024 02:21,0
Marjan Jambu,"['kualitas', 'sinyal', 'jelek']",15/01/2024 17:56,0
Nara Inara,['bagus'],31/01/2024 10:38,1
Muh Aldi Sopian,['mantap'],24/01/2024 07:21,1
Endi Fauzi,['bagus'],13/01/2024 03:25,1
Nona Tua,"['beli', 'paket', 'registrasi', 'kartu', 'tidak bisa', 'dipake', 'as']",14/01/2024 12:41,0
andy protz,"['paket', 'hangus', 'hilang', 'beli', 'paket', 'mahal']",26/01/2024 12:48,0
Midi 45,"['sinyal', 'm3', 'babi', 'paket', 'mahal', 'sinyal', 'nya', 'babi']",15/01/2024 18:19,0
Sahrul Amin,"['sdah', 'pasang', 'paket', '9gb', 'masuk', '700mbsangat', 'rugi']",16/01/2024 14:01,0
Lanjut123 1,"['im3', 'pekt', 'suka', 'suka', 'nya', 'serah', 'paket', 'atur', '357121530', 'kouta', '3581012', 'dan lain lain', 'serah', 'serah', 'im3', 'si', 'buatin', 'suka', 'coba', 'deh']",20/01/2024 03:48,1
slamet 90,[],20/01/2024 20:28,1
Kunclung,"['tolong', 'indosat', 'pulsa', 'habis', 'tidak', 'pakai', 'pikir', 'beli', 'pulsa', 'tidak', 'pakai', 'uang', 'tolong', 'munafik']",18/01/2024 09:08,0
Doni Gibran,[],19/01/2024 12:41,1
Charis Rahman,"['bagusga', 'minus', 'lelet', 'min']",27/01/2024 01:54,1
Ricky Gustandi,['bagus'],17/01/2024 12:56,1
Yus Wara,[],31/01/2024 10:15,1
Rizki Alfarijal,"['aplikasi', 'beli', 'paket', 'pulsa', 'potong', 'kouta', 'gak', 'masuk']",23/01/2024 09:37,0
Lost Control,"['pakai', 'indosat', 'jaring', 'tidak', 'paket', '100gb', '30hari', 'pakai', '15gb', 'sisa', 'hangus', 'lelet', 'parah', 'edge', 'tidak', 'sampah']",22/01/2024 23:11,0
rena novalia,[],10/01/2024 11:05,1
Mamanya Ahmad,['mudah'],13/01/2024 02:29,1
sumar jono,"['aplikasi', 'error', '2', 'bulann']",12/01/2024 11:56,1
Ali Jarwoto,['top'],14/01/2024 06:23,1
Abuya Syafrudin Hua,"['aplikasi', 'super', 'bagus']",31/01/2024 01:05,1
Mom Izam,['mantap'],18/01/2024 13:50,1
Didik Siswanto,"['1000', 'poin', 'isi', 'ulang', 'eh', 'lenyap', '0', 'kan', 'kocak', 'provider', 'nya', 'untung', 'ngarahin', 'pesan', 'wa', 'resmi', 'rekan', 'indra', 'intruksi', 'nya', 'pakai', 'mode', 'pesawat', 'gak', 'restart', 'perangkat', 'arah', 'bodoh', 'nya', 'balas', 'robot', 'atomatis', 'atur', 'padahl', 'provider', 'nya', 'pingin', 'untung']",11/01/2024 05:42,0
Risal,"['mohon', 'sanga', 'hilang', 'pesan', 'hubung', 'kouta', 'darurat', 'dapat', 'ektra', 'data', 'bayar', 'nya', 'isi', 'ulang', 'jaga', 'akun', 'sosial media', 'hecker', 'gratis', '90', 'imsecure', 'tekan', 'sini', 'anjing', 'ambil', 'kouta', 'gratis', '5gb', 'panjat', 'kuota', 'myim3', 'ambil', 'sini', 'mohon', 'im3', 'meng', 'hilang', 'pesan', 'menggangu', 'rusak', 'jaring', 'pesan', 'nya', 'muncul']",17/01/2024 11:08,0
RAGAM VIDEO,"['jaring', 'error', 'siput', 'lama2', 'indosat']",28/01/2024 12:24,0
Khairil ds,"['kartu', 'kntol']",25/01/2024 15:34,0
Ubad Ubad,"['syukur', 'my', 'im3', 'sinyal', 'bagus', 'meski', 'hujan', 'angin', 'dor', 'dar', 'gelap']",20/01/2024 15:20,1
Luqman Sujarmanto,['ok'],27/01/2024 13:47,1
Handika Ginting,"['jaring', 'tidak', 'stabil', 'main', 'game', 'nonton', 'video', 'lelet', 'macat', 'nonton', 'tiktok', 'macat', 'parah', 'lahh', 'indosat']",31/01/2024 11:07,0
Arista 24,"['daerah', 'kura', 'kalimantan', 'barat', '2', 'sinyal', 'x', 'sih', 'jelek', 'banget', 'jaring', 'beli', 'kuota', 'eh', 'tilba', 'jaring', 'x', 'aneh', 'banget']",15/01/2024 13:49,0
Didin Heri,['ucok'],26/01/2024 23:47,1
drj luri 88,"['parah', 'sedot', 'pulsa', 'indosat', 'busuk']",26/01/2024 22:52,0
efilym.sitra 4127,"['aplikasi', 'tidak', 'buka', 'ganggu', 'baik']",15/01/2024 16:59,0
parzival mamentt,"['kesini', 'jaring', 'gak', 'lelet', 'kira', 'beli', 'paket', 'gak', 'lelet', 'eeh']",31/01/2024 15:46,0
Mr.D chanel,"['jaring', 'lelet', 'parah']",27/01/2024 14:38,0
Api Bakar,"['baru', 'burukburuk', 'banget']",18/01/2024 13:06,0
Rahmat Mat,['paket'],30/01/2024 17:53,1
Fak Gugel,"['kuota', 'mahal', 'jaring', 'lelet']",15/01/2024 15:27,0
Pauzi Muhammad,"['muhammad', 'pauzi']",19/01/2024 19:44,1
Dodo Solagracia,['bagus'],12/01/2024 10:00,1
Ekka Sadika,['monyet'],26/01/2024 13:43,1
Qonitah Qurotah,"['lelet', 'aplikasi', 'nyaa']",29/01/2024 15:34,0
Ipul Epunk,"['parah', 'banget', 'indosat', 'tidak', 'kaya', 'jaring', 'lelet', 'nya', 'baik', 'mungkin', 'ganti', 'jaring']",14/01/2024 23:05,0
Iwandri Iwan,"['pindah', 'myim3']",27/01/2024 03:22,0
Moch samsul Arifin,[],28/01/2024 10:20,1
Lasmi Ainun,['lumayan'],12/01/2024 11:59,0
Mustofa,['bagus'],27/01/2024 08:29,1
Sri Satriani,['terima kasih'],12/01/2024 14:18,1
Paimin Ngadiyem,"['beli', 'paket', 'proses', 'taii', 'laaa']",30/01/2024 13:02,0
yesi nur,"['baru', 'aplikasi', 'tidak', 'buka']",15/01/2024 23:58,0
Jinan Rinjani,['bagus'],13/01/2024 09:19,1
Sann Diii,"['baru', 'bukan', 'bagus', 'gak', 'jelasbeli', 'paket', 'jaring', 'nya', 'parah']",25/01/2024 14:50,0
Sekar Indah,['baik'],22/01/2024 18:54,1
Faisal Fahmi,"['tidak jelas', 'banget', 'error', 'nya']",26/01/2024 13:49,0
Sapto Darmono,[],30/01/2024 07:20,1
Pangeran Nurbaya,['ok'],24/01/2024 16:08,1
Fadhli 3005,['buruk'],16/01/2024 22:38,0
Domino Slot,"['koneksi', 'buruk']",23/01/2024 18:23,0
Sapta Sap,[],13/01/2024 11:03,1
Rohmad Syamsudin,"['m3', 'parah', 'ganggu', 'harga', 'paket', 'semkain', 'mohon', 'baik', 'jaring', 'sus', 'nya', 'wilayah', 'jawa', 'diskonek', 'kait', 'jaring', 'hilng']",26/01/2024 13:38,0
Rendi Ansyah,"['jaring', 'gak', 'setabil']",31/01/2024 12:42,0
Angelogius Kulas,"['mantaplumayan', 'kuat', 'jaring']",31/01/2024 09:48,1
Raka Dina,"['harga', 'keta', 'kesini', 'mahal', 'tidak', 'cocok', 'kuota', 'turunin', 'harga', 'tidak', 'elu']",25/01/2024 12:59,0
Choliq Bachtiar,"['alhamdulillaahim3', 'cepat', 'tanggap']",25/01/2024 14:43,1
Fdj Tii,"['keren', 'habis']",19/01/2024 19:39,1
Dwi Andini,[],10/01/2024 04:56,1
Fendi Zhang,"['cepat', 'transaksi']",12/01/2024 17:51,1
Nico,"['moga', 'lancar']",30/01/2024 11:45,1
acep ganteng:',"['sinyal', 'mym3', 'jlek', 'bngt', 'sumpah', 'main', 'sinyal', 'hilang', 'tertawa']",11/01/2024 12:24,0
Agung Yudiansyah,"['okkay', 'kencang', 'tahan']",17/01/2024 12:21,1
nur nuraini,"['mintolong', 'harga', 'kuota', 'turunin', 'mahal']",20/01/2024 12:27,0
Entry GTPS,"['tidak', 'guna', 'banget', 'cek', 'kuota', 'aplikasi', 'tidak bisa', 'cek', 'pakai', '123', 'tidak bisa', 'alas', 'nya', 'jaring']",26/01/2024 13:37,0
Fikri Juliadi,"['gratis', '1', 'gb', 'tukar', '500poin']",20/01/2024 17:21,1
Tristi Ani,"['hilang', 'sinyal', 'ny']",26/01/2024 12:42,0
Galang Anjy,"['kebnyakan', 'ganggu', 'isi', '10k', 'pas', 'cek', 'sisah', '8k', 'kebnyakan', 'korupsi']",26/01/2024 13:17,0
Ricky Gmc,"['sih', 'ganggu', 'melulu']",22/01/2024 03:14,0
Tarim Firmanto,"['puas', 'bagus']",27/01/2024 08:47,1
RVPY Gaming,"['sinyal', 'jelek']",22/01/2024 05:49,0
Parti P,"['sinyal', 'bagus']",23/01/2024 09:23,1
Hasan Asari,"['jaring', 'jelek', 'indosat', 'tidak', 'bagus', 'kalah', 'telkomsel']",11/01/2024 13:33,0
Deliana Alfiqriatna,"['daftar', 'indosat', 'lebih baik', 'gak', 'beli', 'indosat', 'deh', 'gak', 'registrasi', 'beli', 'kartu', 'indosat', 'gak', 'registrasi', 'pesan', 'gin', 'maaf', 'aktivasi', 'kartu', 'im3', 'gagal', 'pasti', 'nomor', 'milik', 'freedom', 'internet', '30hr', 'pulsa', 'min', '10rb', 'ulang', 'proses', 'aktivasi', 'prabayar', '4444', 'beli', 'pulsa', '10ribu', 'ttp', 'gak', 'lebih baik', 'gak', 'beli', 'indosat', 'deh', 'pindah', 'kartu', 'gak', 'indosat', 'sulit', 'guna']",19/01/2024 07:40,0
Mas Dan,"['aplikasi', 'butuk', 'kada', 'kawa', 'buka']",12/01/2024 13:49,0
Mobile Legends,"['baru', 'tergagalmasih', 'lebih baik', 'versi', 'tidak', 'kuota', 'buka', 'aplikasi', 'lihat', 'harga', 'promo', 'kuota', 'tidak', 'buka', 'beda', 'aplikasi', 'kuota', 'buka', 'lihat', 'tawar', 'baru', 'minat', 'isi', 'pulsa', 'beli', 'kuota', 'kitatapi', 'baru', 'tidak', 'buka', 'kuota', 'baru', 'buruk']",17/01/2024 11:49,0
Fran Siska,[],10/01/2024 04:43,1
Ajik Adi Yongs,"['m3', 'parah', 'main', 'game', 'tidak', 'stabil', 'sinyal', 'm3', 'baik', 'server', 'server', 'hancur', 'lebur', 'm3', 'parah', 'kalah', 'melulu', 'main', 'game', 'sinyal', 'hilang', 'data', 'mati', 'm3']",19/01/2024 07:01,0
Rahmiyati,"['im3', 'gak', 'fitur', 'transfer', 'migrasi', 'kouta', 'kartu', 'isi', 'kouta', 'esim', 'esimnya', 'masalah', 'sayang', 'banegt', '50', 'gb', '3', 'situ']",12/01/2024 13:15,0
Nugraha Wisnu,['bagus'],18/01/2024 09:02,0
Pemburu 09,"['lumayan', 'lh', 'ganggu', 'indosat', 'nya']",18/01/2024 19:45,0
Pernandes Eric,"['aplikasi', 'cocok']",18/01/2024 02:03,1
Didi Harun,['bagus'],23/01/2024 13:03,1
Ragil Bagus,"['aplikasi', 't4ikkkpaket', '150rb', '100gb', 'pakai', '20gb', 'tiba2', 'hilang', 'gara', 'gara', 'pesan', 'im3', 'pencet', 'aktif', 'tawar', 'paket', 'yellow', 'sumpah', 'sesal', 'pakai', 'im3', 'pulsa', 'potong', 'aplikasi', 'sampah']",26/01/2024 15:50,0
Gilang Baskoro,"['im3', 'parah', 'pulsa', 'sedot', 'habis', 'paket', 'data', 'banyaksering', 'jadi', 'kaya', 'gin', 'kecewa', 'pakai', 'im3', 'pakai', 'im3kalau', 'kaya', 'gin', 'pindah', 'pakai', 'kartu', 'perdana']",18/01/2024 14:27,0
jhun pb,['bagus'],28/01/2024 15:59,1
Zidan Zidan,['bagus'],19/01/2024 07:25,1
Ahlis 798,"['im3', 'kontolll', 'g', 'jlsmana', 'paket', 'nya', 'mahal', 'sinyal', 'nya', 'susah', 'telepon', 'operator', 'susahudh', 'hapus', 'kartu', 'im3', 'indog', 'indo']",29/01/2024 12:59,0
Sang Pendekar,"['sinyal', 'e', 'koyo', 'gatell', 'blukk', 'sesal', 'pakai', 'im3']",26/01/2024 13:56,0
Korliana Lina,[],10/01/2024 12:49,1
Robby Afriliyadi,"['sesal', 'beli', 'paket', 'data', 'aplikasi', 'myim3', 'hubung', 'pesan', 'operator', 'masuk', 'masuk', 'baik', 'aplikasi', 'nya']",14/01/2024 06:50,0
Zaki Rahmat,"['lelet', 'banget', 'sinyal', 'nya', 'kaya', 'main', 'game', 'hutan']",19/01/2024 12:08,1
Firlan Sentosa,"['tunggu', 'paket', 'gratis', 'ny', '24gb', 'iya', 'min']",17/01/2024 05:18,1
Rafi Raker,"['nyiptain', 'kartu', 'jelek', 'sinyal', 'lelet']",23/01/2024 12:16,0
Lord Xonan (Xonan),"['jaring', 'im3', 'luas', 'min', 'susah', 'banget', 'sinyal']",28/01/2024 16:43,0
Ridoh Selebew,['lag'],12/01/2024 15:34,0
Jonathan Timotius,"['aplikasi', 'im3', 'nya', 'tidak bisa', 'buka', 'error', 'melulu', 'pas', 'cek', 'data', '123', 'tidak bisa', 'ganggu', 'tidak bisa', 'pakai', 'data', 'ganggu', 'baik', 'beli', 'tidak', 'guna']",26/01/2024 13:29,0
feris nur ch,"['indosatmohon', 'maafsaya', 'guna', 'indosat', '2', 'sms', 'promo', 'pulsa', 'tahutahu', 'habisdan', 'jaring', '4g', 'putus', 'ting', 'seluler', 'benartetap', 'putus', 'sms', 'iklan', 'promonya', 'mengganggutolong', 'donguntuk', 'sms', 'iklan', 'promonya', 'ganggu', 'habis', 'pulsa', 'terima', 'kasih']",13/01/2024 13:02,0
Ahmad Budholi,['lambat'],20/01/2024 01:53,0
Dedy kebbob,[],27/01/2024 20:31,1
Kosasih Ahmad,"['ok', 'jaring', 'lancar']",22/01/2024 01:27,1
Muhammad Taufik Hidayat,"['sesal', 'beli', 'sim', 'pakai', '2', 'blokir', 'aktif']",26/01/2024 12:35,0
Rafli Nugraha,['bagus'],31/01/2024 22:53,1
Samsung Galaxy a12,"['tidak', 'danta', 'banget', 'beli', '13gb', '30hri', 'pakai', 'sebentar', 'habis', 'terang', '11', 'gb']",16/01/2024 15:46,0
Dihar Mamuju,['mantap'],22/01/2024 11:15,1
Bunga Asmara,['bagus'],15/01/2024 08:53,1
Syafri Neldi,"['paket', 'nya', 'boros', 'mahall']",10/01/2024 02:52,0
Abd. Ghoffar,"['im3', '3', 'mah', 'g', 'andelin', 'jalin', 'kerja', 'tetep', 'ampas']",20/01/2024 07:59,0
Hesty Purwadinata,"['mrasa', 'puas']",23/01/2024 09:07,1
Andik 28,[],16/01/2024 21:19,1
ramadhan sinar,['bagussss'],27/01/2024 13:26,1
Agung Bk,"['pulsa', 'darurat', 'gak', 'masuk', 'terang', 'sukses', 'bayar', 'isi', 'pulsa', 'rugi', 'donk', 'gak', 'pakai', 'pulsa', 'bayar', 'baik']",26/01/2024 16:13,0
Hida Yat,['bagus'],23/01/2024 11:21,1
Juna edi,"['jaring', 'nya', 'mantap', 'kuota', 'jangkau']",12/01/2024 01:08,1
Rafa Jekeh,"['pulsa', 'hilang', '23ribu', 'hadeh']",29/01/2024 06:40,0
Rosita Kurnia putri,"['layan', 'mantaff']",23/01/2024 18:26,1
Rizal Thaufiq,"['jaring', 'susah', 'lelet', 'parah', 'internet', 'putus', 'putuss', 'baru', 'baik', 'parah', 'iniii']",14/01/2024 14:17,0
Rafly Alviansyah,"['aplikasi', 'g', 'bener', 'beli', 'pulsa', 'kouta', 'tidak', 'nambah', 'poin', 'ttp', '0', 'aneh', 'emg', 'makim', 'kesini', 'rusak', 'indosat', 'baru', 'nya', 'ditingkatlg', 'kecewa', 'baru']",12/01/2024 16:23,0
Rohmat Sampurna,[],15/01/2024 07:30,1
Mimi Suliah,"['ok', 'banget', 'im3']",22/01/2024 11:18,1
Vikka Rizzqi,"['aplikasi', 'aneh', 'main', 'gemenya', 'atur', 'ambil', 'kuota', 'gratis']",13/01/2024 20:06,0
Semar Semar,[],24/01/2024 12:36,1
Nasir ali Bujung,"['puas', 'layan', 'aplikasi', 'myim3']",16/01/2024 19:00,1
Tukang Ulin,"['jaring', 'ee', 'sinyal', 'penuh', 'kuota', 'isi', 'mna', 'mahal', 'hrganya', 'lelet', 'cuman', 'buka', 'wa', 'doang', 'indosat', 'bikin', 'kesel', 'sumpah', 'hambat', 'cmn', 'indosat']",11/01/2024 01:35,0
M faizal,"['konyol', 'error', 'tidak ada', 'internet', 'kuota']",26/01/2024 13:22,0
Hasan Samsul,"['aneh', 'banget', 'im3', 'promo', 'paket', 'gagal', 'beli', 'promo', 'tidak']",27/01/2024 06:29,0
Dedy irawan Lareken,"['hati2', 'indosat', 'm3', 'penipudan', 'curi', 'pulsamenyesal', 'pakai', 'm3']",26/01/2024 15:38,1
Nezt Official,"['provider', 'sinyal', 'susah', 'lelet', 'ganggu', 'gak', 'anjing', 'bikin', 'gak', 'narik', 'main', 'ml', 'ketot']",26/01/2024 12:33,0
Dot Piw,[],22/01/2024 09:58,1
Ifvan Gaming,"['kecewa', 'im3', 'jaring', 'bagus', 'drop', 'masalahkemaren', '1', 'penuh', 'tidak', 'jaring']",26/01/2024 15:34,0
Mona Lisa,"['jaring', 'ny', 'daerah']",12/01/2024 06:36,1
Ollan Oroh,['mantap'],13/01/2024 04:23,1
Rizky Saputra,['suka'],23/01/2024 11:30,1
Wirda Siregar,['deskripsi'],29/01/2024 08:03,1
Wiwik Widuri,"['aplikasi', 'mudah', 'guna', 'promo', 'saat', 'tanggal', 'tua']",29/01/2024 09:55,1
Bambang Kusmayadi,"['uda', 'beli', 'paket', 'internet', 'mala', 'jaring', 'tidak', 'buka', 'aplikasi', 'data', 'tidak', 'digunakanindosat', 'hancur', 'data', 'tidak', 'guna']",14/01/2024 13:02,0
Ahmad alfathir Malik,"['bagus', 'bonus']",24/01/2024 07:09,1
Roni Roni Bastama,"['jaring', 'nya', 'bagus']",13/01/2024 08:01,1
Dito 00,['bagus'],11/01/2024 17:37,1
Taufik Nur,"['pulsa', 'sya', 'potong', 'pakai', 'jelek', 'aplikasi', 'im3']",26/01/2024 13:33,1
George Gold,"['malam', 'isi', 'pulsa', 'pagi', 'beli', 'paket', 'pulsa', 'potong', 'tidak', 'beli', 'paket', 'suka', 'modus', 'sedot', 'pulsa', 'indosattt', 'untung', 'kayak', 'laku']",25/01/2024 02:59,0
Hendril 0000,['mantap'],26/01/2024 11:25,1
Rama Leorichard,"['butut', 'nya', 'ampun', 'sinyal', 'tidak', 'angin', 'tidak', 'hujan', 'anjing']",18/01/2024 18:06,0
Siti Juaryah,"['bagus', 'murah', 'pusa', 'syale', 'lambat']",15/01/2024 09:18,1
Nurna Ningsih,"['bagus', 'dolnoad']",15/01/2024 22:03,1
Pulo Sirih,[],23/01/2024 21:23,1
Erwin Syah,['puas'],30/01/2024 05:33,1
Indh Indhh,['ok'],10/01/2024 13:26,1
Raisa syafanah Ramadhani,"['jaring', 'lambat', 'pulsa', 'data', 'agak', 'mahal']",21/01/2024 12:49,1
Anis Widaningsih,"['gratis', 'donk']",24/01/2024 10:39,1
Nona Usagi,"['paket', 'data', 'berubahubah', 'parah', '50rb', 'kuota', '10gb', 'helloooooww', 'serius']",23/01/2024 11:08,0
FF ALWAFI,"['lelet', 'banget', 'anjing']",10/01/2024 14:52,0
Achil xkamray,"['aplikasi', 'nya', 'bagus', 'ramah', 'gratis', 'bagus']",28/01/2024 13:05,1
mark lee,"['hindar', 'pulsa', 'potong', 'internet', 'luar', 'paket', 'iya', 'sedot', 'rugi', 'bandar', 'banget', 'kya', 'gin', 'jawab', 'min']",12/01/2024 15:59,0
baden bj,"['jaring', 'nya', 'ampun', 'lelet', 'bangetharga', 'paket', 'mahal', 'jaring', 'lelet', 'nya', 'coba', 'pakai', 'telkomsel', 'kaya', 'nya', 'top']",28/01/2024 12:40,0
Kalpa Suqro,"['sih', 'data', 'nyala', 'isi', 'pulsa', 'tidak', 'ber', 'data', 'mati', 'tidak', 'hutang', 'aplikasi', 'kurang', 'gak', 'aplikasi', 'suka', 'error', 'gak', 'buka', 'bagus', 'tidak', 'kuota', 'isi', 'kuota', 'internet']",12/01/2024 12:51,0
Amir Oppo,['gratis'],28/01/2024 11:56,1
riyansyah pranatha,"['potong', 'pulsa', 'proses', 'transaksi', 'kiamat', 'tidak', 'proses', 'tidak', 'gunain', 'aplikasi', 'lebih baik', 'ganti', 'kartu', 'im3', 'kocak']",18/01/2024 06:44,0
Aples Doang,"['jumat', '26012024', 'yh', 'jaring', 'g', 'guna', 'cek', 'pulsa', 'tidak', 'bisainternet', 'indosat', 'rugi', 'sayamau', 'komunikasi', 'ajh', 'susah']",26/01/2024 14:53,0
Winda Yunanda,['oke'],28/01/2024 15:28,1
Samsul Bkl,['bagus'],16/01/2024 12:55,1
Ray Renaldi12,"['ajing', 'idosattt', 'jaring', 'putusss', 'setannn']",26/01/2024 13:21,0
Seno Aji,['jos'],21/01/2024 14:36,1
TANAH TORAJA,['ok'],18/01/2024 08:29,1
Hendry Prabowo,['mantap'],12/01/2024 12:02,1
Baru New,"['baru', 'trakir', 'buka']",26/01/2024 10:31,1
Khusnul Rodiyah,"['sinyal', 'tidak', 'pakai', 'sidoarjo', '4g', 'paket', '27gb']",26/01/2024 13:02,0
Kadek Supartana,"['puas', 'guna', 'im3harganya', 'jangkau', 'sinyal', 'kuat']",18/01/2024 07:17,1
